edge_index,tie
112.0,0.35316732662512773
114.0,-0.04805302102721694
114.0,0.32995448720176807
116.0,-0.07246907087738799
117.0,-0.09565613954769135
118.0,-0.07694173680121168
119.0,-0.022704858378151227
119.0,0.4339250896158816
120.0,-0.05887020246123738
120.0,0.44063269682829403
121.0,-0.045244619677102534
121.0,0.47275498226323265
122.0,-0.08514728976990714
126.0,-0.4730439816653189
129.0,-0.4125888879117198
129.0,-0.06609642605213845
132.0,-0.43543885827575507
133.0,-0.4783128492944779
135.0,-0.35962835272676263
135.0,0.037216901324471786
136.0,-0.3874351191284191
136.0,0.024771197212051253
138.0,-0.3884601293327686
140.0,-0.3952679031154867
141.0,-0.36392654973991334
141.0,0.06702298894659926
143.0,-0.3132976596974411
143.0,0.09536279761066885
144.0,-0.3916940835319726
145.0,-0.3589403844967808
146.0,-0.35936287718828835
147.0,0.22411451590885767
148.0,-0.35077153522903826
148.0,0.19466197051223597
149.0,-0.3228530700556162
149.0,0.1374868186009467
150.0,0.1898989477707887
153.0,-0.22335157415429202
153.0,0.1835543297077856
154.0,-0.3012542098779327
156.0,-0.24975638096661
157.0,0.250380173544169
159.0,-0.17200229596349081
159.0,0.2085124911963164
160.0,0.3319144363820873
161.0,-0.28601092093522346
162.0,-0.21043391843586254
163.0,-0.17360130237846544
163.0,0.2608269695935163
164.0,0.36299726542926164
165.0,-0.19045460431982128
165.0,0.32943788524760653
166.0,-0.2250804148479423
167.0,-0.13039853213960367
167.0,0.26549647733533227
169.0,0.44332177208911927
170.0,-0.2326300179686016
171.0,-0.1340872216247395
172.0,0.36779318048020465
173.0,0.4215294586452326
174.0,-0.13387017343334656
174.0,0.3612323091914663
175.0,0.4389586258189886
176.0,-0.10593241870447183
176.0,0.3813955201078819
178.0,-0.01982482754447942
178.0,0.3581826806845223
180.0,-0.044240877394617115
181.0,-0.06742794606495384
182.0,-0.04871354331845748
183.0,0.005523335104602975
183.0,0.46215328309866915
184.0,-0.030642008978449813
184.0,0.4688608903110816
185.0,-0.017016426194314968
185.0,0.5009831757459702
186.0,-0.05691909628715293
190.0,-0.444815788182548
193.0,-0.38436069442894893
193.0,-0.03786823256938424
196.0,-0.40721066479301754
197.0,-0.4500846558117404
199.0,-0.33140015924399174
199.0,0.06544509480722599
200.0,-0.3592069256456482
200.0,0.05299939069482214
202.0,-0.36023193585001434
204.0,-0.3670397096327158
205.0,-0.33569835625712574
205.0,0.09525118242937015
207.0,-0.2850694662146702
207.0,0.12359099109340636
208.0,-0.36346589004920177
209.0,-0.3307121910140099
210.0,-0.33113468370551746
211.0,0.25234270939161185
212.0,-0.3225433417462841
212.0,0.22289016399499015
213.0,-0.2946248765728787
213.0,0.1657150120837009
214.0,0.21812714125352622
217.0,-0.19512338067155452
217.0,0.2117825231905231
218.0,-0.2730260163951952
220.0,-0.22152818748383912
221.0,0.2786083670269399
223.0,-0.14377410248078668
223.0,0.23674068467905393
224.0,0.3601426298648582
225.0,-0.2577827274524859
226.0,-0.18220572495309167
227.0,-0.14537310889569455
227.0,0.2890551630762872
228.0,0.39122545891199917
229.0,-0.1622264108370504
229.0,0.3576660787303774
230.0,-0.19685222136517141
231.0,-0.10217033865683278
231.0,0.29372467081810316
233.0,0.4715499655718568
234.0,-0.20440182448583075
235.0,-0.10585902814200196
236.0,0.39602137396297554
237.0,0.4497576521280035
238.0,-0.10564197995060905
238.0,0.38946050267420385
239.0,0.4671868193017261
240.0,-0.07770422522170094
240.0,0.4096237135906528
242.0,0.008403365938291463
242.0,0.38641087416729314
244.0,-0.016012683911879596
245.0,-0.03919975258218295
246.0,-0.0204853498356866
247.0,0.03375152858737386
247.0,0.49038147658144005
248.0,-0.0024138154957122912
248.0,0.49708908379385247
249.0,0.011211767288389188
250.0,-0.4707886307712859
250.0,-0.028690902804382048
254.0,-0.4165875946998105
257.0,-0.3561325009462114
257.0,-0.009640039086613362
260.0,-0.3789824713102467
261.0,-0.4218564623289695
263.0,-0.3031719657612542
263.0,0.09367328828999687
264.0,-0.33097873216291074
264.0,0.08122758417755965
266.0,-0.3320037423672101
268.0,-0.3388115161499449
269.0,-0.3074701627743549
269.0,0.1234793759121744
271.0,-0.25684127273189933
271.0,0.15181918457614388
272.0,-0.33523769656646424
273.0,-0.30248399753127236
274.0,-0.30290649022278
275.0,0.28057090287438274
276.0,-0.2943151482635132
276.0,0.25111835747772765
277.0,-0.26639668309010783
277.0,0.19394320556643843
278.0,0.24635533473626375
281.0,-0.16689518718875027
281.0,0.24001071667326063
282.0,-0.24479782291242433
284.0,-0.19329999400106823
285.0,0.3068365605096441
287.0,-0.11554590899798242
287.0,0.26496887816185816
288.0,0.38837082334759565
289.0,-0.22955453396971506
290.0,-0.1539775314703875
291.0,-0.11714491541295703
291.0,0.31728335655899137
292.0,0.41945365239477006
293.0,-0.13399821735424616
293.0,0.38589427221311495
294.0,-0.1686240278823672
295.0,-0.07394214517406189
295.0,0.321952864300874
297.0,0.49977815905466105
298.0,-0.17617363100305986
299.0,-0.07763083465923107
300.0,0.4242495674457798
