TIE_Seconds,TIE_Picoseconds,Bit,Edge_Index,Bit_Prev_1,Bit_Prev_2,Bit_Prev_3,Bit_Prev_4,Bit_Prev_5,Bit_Prev_6,Bit_Prev_7,Bit_Prev_8,Bit_Prev_9,Bit_Prev_10
7.832953e-13,7.832953e-01,1,1,0,0,0,0,0,0,0,0,0,0
-1.907538e-12,-1.907538e+00,0,2,1,0,0,0,0,0,0,0,0,0
1.770378e-12,1.770378e+00,1,5,0,0,0,1,0,0,0,0,0,0
9.364193e-13,9.364193e-01,0,6,1,0,0,0,1,0,0,0,0,0
-5.451795e-12,-5.451795e+00,1,9,0,0,0,1,0,0,0,1,0,0
6.411034e-12,6.411034e+00,0,10,1,0,0,0,1,0,0,0,1,0
-2.033848e-12,-2.033848e+00,1,14,0,0,0,0,1,0,0,0,1,0
9.691327e-13,9.691327e-01,0,15,1,0,0,0,0,1,0,0,0,1
-3.675289e-13,-3.675289e-01,1,16,0,1,0,0,0,0,1,0,0,0
2.057289e-13,2.057289e-01,0,19,1,1,1,0,1,0,0,0,0,1
-7.017806e-13,-7.017806e-01,1,20,0,1,1,1,0,1,0,0,0,0
2.496649e-12,2.496649e+00,0,21,1,0,1,1,1,0,1,0,0,0
-2.316369e-12,-2.316369e+00,1,22,0,1,0,1,1,1,0,1,0,0
1.638147e-12,1.638147e+00,0,30,1,1,1,1,1,1,1,1,0,1
-3.251421e-12,-3.251421e+00,1,32,0,0,1,1,1,1,1,1,1,1
-2.239914e-13,-2.239914e-01,0,35,1,1,1,0,0,1,1,1,1,1
-2.188835e-12,-2.188835e+00,1,36,0,1,1,1,0,0,1,1,1,1
1.013552e-12,1.013552e+00,0,37,1,0,1,1,1,0,0,1,1,1
1.283168e-12,1.283168e+00,1,42,0,0,0,0,0,1,0,1,1,1
6.608761e-13,6.608761e-01,0,47,1,1,1,1,1,0,0,0,0,0
7.371688e-14,7.371688e-02,1,48,0,1,1,1,1,1,0,0,0,0
-9.119161e-13,-9.119161e-01,0,50,1,1,0,1,1,1,1,1,0,0
3.494669e-13,3.494669e-01,1,51,0,1,1,0,1,1,1,1,1,0
-2.725491e-12,-2.725491e+00,0,52,1,0,1,1,0,1,1,1,1,1
5.776687e-12,5.776687e+00,1,53,0,1,0,1,1,0,1,1,1,1
-1.966080e-12,-1.966080e+00,0,54,1,0,1,0,1,1,0,1,1,1
-1.708346e-13,-1.708346e-01,1,55,0,1,0,1,0,1,1,0,1,1
2.758753e-13,2.758753e-01,0,57,1,1,0,1,0,1,0,1,1,0
-2.428006e-13,-2.428006e-01,1,65,0,0,0,0,0,0,0,0,1,1
2.289810e-13,2.289810e-01,0,67,1,1,0,0,0,0,0,0,0,0
-3.042410e-12,-3.042410e+00,1,68,0,1,1,0,0,0,0,0,0,0
-4.030542e-13,-4.030542e-01,0,72,1,1,1,1,0,1,1,0,0,0
-1.207761e-12,-1.207761e+00,1,73,0,1,1,1,1,0,1,1,0,0
4.783967e-13,4.783967e-01,0,74,1,0,1,1,1,1,0,1,1,0
3.733833e-12,3.733833e+00,1,75,0,1,0,1,1,1,1,0,1,1
3.467926e-12,3.467926e+00,0,78,1,1,1,0,1,0,1,1,1,1
-2.187576e-13,-2.187576e-01,1,79,0,1,1,1,0,1,0,1,1,1
-5.327053e-12,-5.327053e+00,0,80,1,0,1,1,1,0,1,0,1,1
1.346242e-12,1.346242e+00,1,81,0,1,0,1,1,1,0,1,0,1
-1.051949e-12,-1.051949e+00,0,82,1,0,1,0,1,1,1,0,1,0
-1.179799e-12,-1.179799e+00,1,83,0,1,0,1,0,1,1,1,0,1
2.141389e-13,2.141389e-01,0,84,1,0,1,0,1,0,1,1,1,0
1.122638e-12,1.122638e+00,1,86,0,0,1,0,1,0,1,0,1,1
1.135147e-12,1.135147e+00,0,87,1,0,0,1,0,1,0,1,0,1
-3.061424e-13,-3.061424e-01,1,88,0,1,0,0,1,0,1,0,1,0
-1.470735e-12,-1.470735e+00,0,99,1,1,1,1,1,1,1,1,1,1
-5.207447e-13,-5.207447e-01,1,101,0,0,1,1,1,1,1,1,1,1
-1.598875e-12,-1.598875e+00,0,109,1,1,1,1,1,1,1,1,0,0
2.111090e-12,2.111090e+00,1,110,0,1,1,1,1,1,1,1,1,0
-1.833721e-12,-1.833721e+00,0,111,1,0,1,1,1,1,1,1,1,1
-2.100769e-12,-2.100769e+00,1,112,0,1,0,1,1,1,1,1,1,1
7.504585e-13,7.504585e-01,0,114,1,1,0,1,0,1,1,1,1,1
1.665077e-12,1.665077e+00,1,115,0,1,1,0,1,0,1,1,1,1
3.598412e-12,3.598412e+00,0,116,1,0,1,1,0,1,0,1,1,1
5.739062e-12,5.739062e+00,1,117,0,1,0,1,1,0,1,0,1,1
2.818801e-12,2.818801e+00,0,119,1,1,0,1,0,1,1,0,1,0
2.125318e-12,2.125318e+00,1,120,0,1,1,0,1,0,1,1,0,1
-2.551844e-13,-2.551844e-01,0,121,1,0,1,1,0,1,0,1,1,0
-7.344033e-13,-7.344033e-01,1,122,0,1,0,1,1,0,1,0,1,1
4.239693e-12,4.239693e+00,0,123,1,0,1,0,1,1,0,1,0,1
1.575488e-12,1.575488e+00,1,125,0,0,1,0,1,0,1,1,0,1
2.702823e-12,2.702823e+00,0,127,1,1,0,0,1,0,1,0,1,1
6.990987e-13,6.990987e-01,1,128,0,1,1,0,0,1,0,1,0,1
8.317842e-13,8.317842e-01,0,131,1,1,1,0,1,1,0,0,1,0
1.213783e-12,1.213783e+00,1,140,0,0,0,0,0,0,0,0,0,1
-1.509172e-12,-1.509172e+00,0,141,1,0,0,0,0,0,0,0,0,0
1.928494e-12,1.928494e+00,1,142,0,1,0,0,0,0,0,0,0,0
4.354666e-12,4.354666e+00,0,145,1,1,1,0,1,0,0,0,0,0
-2.014805e-13,-2.014805e-01,1,149,0,0,0,0,1,1,1,0,1,0
-5.691025e-13,-5.691025e-01,0,150,1,0,0,0,0,1,1,1,0,1
-2.804399e-12,-2.804399e+00,1,155,0,0,0,0,0,1,0,0,0,0
1.099242e-12,1.099242e+00,0,156,1,0,0,0,0,0,1,0,0,0
2.063140e-12,2.063140e+00,1,157,0,1,0,0,0,0,0,1,0,0
1.003493e-12,1.003493e+00,0,158,1,0,1,0,0,0,0,0,1,0
3.319375e-13,3.319375e-01,1,159,0,1,0,1,0,0,0,0,0,1
-9.152349e-13,-9.152349e-01,0,160,1,0,1,0,1,0,0,0,0,0
1.262900e-12,1.262900e+00,1,162,0,0,1,0,1,0,1,0,0,0
9.301820e-13,9.301820e-01,0,165,1,1,1,0,0,1,0,1,0,1
8.657475e-13,8.657475e-01,1,166,0,1,1,1,0,0,1,0,1,0
-1.052636e-12,-1.052636e+00,0,167,1,0,1,1,1,0,0,1,0,1
-2.275049e-12,-2.275049e+00,1,169,0,0,1,0,1,1,1,0,0,1
1.845347e-12,1.845347e+00,0,171,1,1,0,0,1,0,1,1,1,0
1.176863e-12,1.176863e+00,1,173,0,0,1,1,0,0,1,0,1,1
-2.921634e-12,-2.921634e+00,0,176,1,1,1,0,0,1,1,0,0,1
2.176376e-12,2.176376e+00,1,182,0,0,0,0,0,0,1,1,1,0
1.256704e-12,1.256704e+00,0,183,1,0,0,0,0,0,0,1,1,1
-3.261261e-14,-3.261261e-02,1,186,0,0,0,1,0,0,0,0,0,0
-2.142624e-12,-2.142624e+00,0,187,1,0,0,0,1,0,0,0,0,0
3.037313e-12,3.037313e+00,1,189,0,0,1,0,0,0,1,0,0,0
-1.031508e-12,-1.031508e+00,0,190,1,0,0,1,0,0,0,1,0,0
