TIE_Seconds,TIE_Picoseconds,Bit,Edge_Index,Bit_Prev_1,Bit_Prev_2,Bit_Prev_3,Bit_Prev_4,Bit_Prev_5,Bit_Prev_6,Bit_Prev_7,Bit_Prev_8,Bit_Prev_9,Bit_Prev_10
2.884383e-12,2.884383e+00,1,1,0,0,0,0,0,0,0,0,0,0
-9.989134e-13,-9.989134e-01,0,6,1,1,1,1,1,0,0,0,0,0
1.716548e-12,1.716548e+00,1,8,0,0,1,1,1,1,1,0,0,0
3.376588e-12,3.376588e+00,0,10,1,1,0,0,1,1,1,1,1,0
5.939915e-12,5.939915e+00,1,12,0,0,1,1,0,0,1,1,1,1
3.718508e-12,3.718508e+00,0,14,1,1,0,0,1,1,0,0,1,1
4.337752e-13,4.337752e-01,1,15,0,1,1,0,0,1,1,0,0,1
-1.928221e-12,-1.928221e+00,0,20,1,1,1,1,1,0,1,1,0,0
2.800097e-12,2.800097e+00,1,21,0,1,1,1,1,1,0,1,1,0
3.741145e-12,3.741145e+00,0,23,1,1,0,1,1,1,1,1,0,1
6.782703e-12,6.782703e+00,1,24,0,1,1,0,1,1,1,1,1,0
5.592783e-12,5.592783e+00,0,27,1,1,1,0,1,1,0,1,1,1
5.235819e-12,5.235819e+00,1,29,0,0,1,1,1,0,1,1,0,1
5.498585e-12,5.498585e+00,0,30,1,0,0,1,1,1,0,1,1,0
7.746839e-12,7.746839e+00,1,31,0,1,0,0,1,1,1,0,1,1
3.664377e-12,3.664377e+00,0,34,1,1,1,0,1,0,0,1,1,1
6.029497e-12,6.029497e+00,1,37,0,0,0,1,1,1,0,1,0,0
8.595362e-12,8.595362e+00,0,39,1,1,0,0,0,1,1,1,0,1
2.596029e-12,2.596029e+00,1,41,0,0,1,1,0,0,0,1,1,1
1.808563e-12,1.808563e+00,0,43,1,1,0,0,1,1,0,0,0,1
9.632267e-12,9.632267e+00,1,49,0,0,0,0,0,0,1,1,0,0
9.353692e-12,9.353692e+00,0,50,1,0,0,0,0,0,0,1,1,0
9.665122e-12,9.665122e+00,1,52,0,0,1,0,0,0,0,0,0,1
9.295810e-12,9.295810e+00,0,53,1,0,0,1,0,0,0,0,0,0
1.018914e-11,1.018914e+01,1,56,0,0,0,1,0,0,1,0,0,0
7.726940e-12,7.726940e+00,0,59,1,1,1,0,0,0,1,0,0,1
4.630589e-12,4.630589e+00,1,61,0,0,1,1,1,0,0,0,1,0
4.827345e-12,4.827345e+00,0,63,1,1,0,0,1,1,1,0,0,0
7.476752e-12,7.476752e+00,1,64,0,1,1,0,0,1,1,1,0,0
8.509549e-12,8.509549e+00,0,65,1,0,1,1,0,0,1,1,1,0
7.858616e-12,7.858616e+00,1,66,0,1,0,1,1,0,0,1,1,1
6.296851e-12,6.296851e+00,0,67,1,0,1,0,1,1,0,0,1,1
7.325421e-12,7.325421e+00,1,68,0,1,0,1,0,1,1,0,0,1
7.908331e-12,7.908331e+00,0,69,1,0,1,0,1,0,1,1,0,0
7.747282e-12,7.747282e+00,1,72,0,0,0,1,0,1,0,1,0,1
5.469138e-12,5.469138e+00,0,73,1,0,0,0,1,0,1,0,1,0
2.966966e-12,2.966966e+00,1,75,0,0,1,0,0,0,1,0,1,0
1.225327e-12,1.225327e+00,0,77,1,1,0,0,1,0,0,0,1,0
3.480240e-12,3.480240e+00,1,78,0,1,1,0,0,1,0,0,0,1
4.831221e-12,4.831221e+00,0,81,1,1,1,0,1,1,0,0,1,0
3.054389e-12,3.054389e+00,1,83,0,0,1,1,1,0,1,1,0,0
-1.821851e-12,-1.821851e+00,0,91,1,1,1,1,1,1,1,1,0,0
3.633887e-12,3.633887e+00,1,93,0,0,1,1,1,1,1,1,1,1
3.970480e-12,3.970480e+00,0,96,1,1,1,0,0,1,1,1,1,1
3.525976e-12,3.525976e+00,1,99,0,0,0,1,1,1,0,0,1,1
6.793169e-13,6.793169e-01,0,101,1,1,0,0,0,1,1,1,0,0
3.481859e-12,3.481859e+00,1,102,0,1,1,0,0,0,1,1,1,0
-2.606814e-12,-2.606814e+00,0,105,1,1,1,0,1,1,0,0,0,1
-2.611343e-12,-2.611343e+00,1,112,0,0,0,0,0,0,0,1,1,1
-5.195595e-12,-5.195595e+00,0,116,1,1,1,1,0,0,0,0,0,0
