TIE_Seconds,TIE_Picoseconds,Bit,Edge_Index,Bit_Prev_1,Bit_Prev_2,Bit_Prev_3,Bit_Prev_4,Bit_Prev_5,Bit_Prev_6,Bit_Prev_7,Bit_Prev_8,Bit_Prev_9,Bit_Prev_10
2.660583e-12,2.660583e+00,1,1,0,0,0,0,0,0,0,0,0,0
-2.333589e-12,-2.333589e+00,0,6,1,1,1,1,1,0,0,0,0,0
-5.438131e-14,-5.438131e-02,1,8,0,0,1,1,1,1,1,0,0,0
1.176766e-12,1.176766e+00,0,10,1,1,0,0,1,1,1,1,1,0
3.320344e-12,3.320344e+00,1,12,0,0,1,1,0,0,1,1,1,1
6.900839e-13,6.900839e-01,0,14,1,1,0,0,1,1,0,0,1,1
-2.794455e-12,-2.794455e+00,1,15,0,1,1,0,0,1,1,0,0,1
-6.101030e-12,-6.101030e+00,0,20,1,1,1,1,1,0,1,1,0,0
-1.549350e-12,-1.549350e+00,1,21,0,1,1,1,1,1,0,1,1,0
-9.477910e-13,-9.477910e-01,0,23,1,1,0,1,1,1,1,1,0,1
1.931276e-12,1.931276e+00,1,24,0,1,1,0,1,1,1,1,1,0
2.849407e-13,2.849407e-01,0,27,1,1,1,0,1,1,0,1,1,1
-3.488139e-13,-3.488139e-01,1,29,0,0,1,1,1,0,1,1,0,1
-2.157438e-13,-2.157438e-01,0,30,1,0,0,1,1,1,0,1,1,0
1.908801e-12,1.908801e+00,1,31,0,1,0,0,1,1,1,0,1,1
-2.507561e-12,-2.507561e+00,0,34,1,1,1,0,1,0,0,1,1,1
-4.180123e-13,-4.180123e-01,1,37,0,0,0,1,1,1,0,1,0,0
1.997927e-12,1.997927e+00,0,39,1,1,0,0,0,1,1,1,0,1
-4.123488e-12,-4.123488e+00,1,41,0,0,1,1,0,0,0,1,1,1
-5.004616e-12,-5.004616e+00,0,43,1,1,0,0,1,1,0,0,0,1
2.712666e-12,2.712666e+00,1,49,0,0,0,0,0,0,1,1,0,0
2.442136e-12,2.442136e+00,0,50,1,0,0,0,0,0,0,1,1,0
2.791851e-12,2.791851e+00,1,52,0,0,1,0,0,0,0,0,0,1
2.452766e-12,2.452766e+00,0,53,1,0,0,1,0,0,0,0,0,0
3.480872e-12,3.480872e+00,1,56,0,0,0,1,0,0,1,0,0,0
1.218820e-12,1.218820e+00,0,59,1,1,1,0,0,0,1,0,0,1
-1.708476e-12,-1.708476e+00,1,61,0,0,1,1,1,0,0,0,1,0
-1.314825e-12,-1.314825e+00,0,63,1,1,0,0,1,1,1,0,0,0
1.443262e-12,1.443262e+00,1,64,0,1,1,0,0,1,1,1,0,0
2.591433e-12,2.591433e+00,0,65,1,0,1,1,0,0,1,1,1,0
2.062468e-12,2.062468e+00,1,66,0,1,0,1,1,0,0,1,1,1
6.291550e-13,6.291550e-01,0,67,1,0,1,0,1,1,0,0,1,1
1.792545e-12,1.792545e+00,1,68,0,1,0,1,0,1,1,0,0,1
2.516523e-12,2.516523e+00,0,69,1,0,1,0,1,0,1,1,0,0
2.814856e-12,2.814856e+00,1,72,0,0,0,1,0,1,0,1,0,1
7.014325e-13,7.014325e-01,0,73,1,0,0,0,1,0,1,0,1,0
-1.454804e-12,-1.454804e+00,1,75,0,0,1,0,0,0,1,0,1,0
-2.829587e-12,-2.829587e+00,0,77,1,1,0,0,1,0,0,0,1,0
-3.838210e-13,-3.838210e-01,1,78,0,1,1,0,0,1,0,0,0,1
1.567282e-12,1.567282e+00,0,81,1,1,1,0,1,1,0,0,1,0
2.116308e-13,2.116308e-01,1,83,0,0,1,1,1,0,1,1,0,0
-2.845863e-12,-2.845863e+00,0,91,1,1,1,1,1,1,1,1,0,0
3.089551e-12,3.089551e+00,1,93,0,0,1,1,1,1,1,1,1,1
4.157173e-12,4.157173e+00,0,96,1,1,1,0,0,1,1,1,1,1
4.452017e-12,4.452017e+00,1,99,0,0,0,1,1,1,0,0,1,1
2.099791e-12,2.099791e+00,0,101,1,1,0,0,0,1,1,1,0,0
5.149313e-12,5.149313e+00,1,102,0,1,1,0,0,0,1,1,1,0
-2.021543e-13,-2.021543e-01,0,105,1,1,1,0,1,1,0,0,0,1
1.462264e-12,1.462264e+00,1,112,0,0,0,0,0,0,0,1,1,1
-2.233991e-13,-2.233991e-01,0,116,1,1,1,1,0,0,0,0,0,0
-8.009857e-13,-8.009857e-01,1,118,0,0,1,1,1,1,0,0,0,0
1.694358e-12,1.694358e+00,0,119,1,0,0,1,1,1,1,0,0,0
8.127676e-13,8.127676e-01,1,121,0,0,1,0,0,1,1,1,1,0
-9.788598e-13,-9.788598e-01,0,122,1,0,0,1,0,0,1,1,1,1
2.041878e-12,2.041878e+00,1,125,0,0,0,1,0,0,1,0,0,1
5.114991e-13,5.114991e-01,0,126,1,0,0,0,1,0,0,1,0,0
2.802762e-12,2.802762e+00,1,127,0,1,0,0,0,1,0,0,1,0
-1.777095e-12,-1.777095e+00,0,129,1,1,0,1,0,0,0,1,0,0
1.175264e-13,1.175264e-01,1,135,0,0,0,0,0,0,1,1,0,1
3.592365e-12,3.592365e+00,0,137,1,1,0,0,0,0,0,0,1,1
2.859292e-12,2.859292e+00,1,144,0,0,0,0,0,0,0,1,1,0
1.884459e-12,1.884459e+00,0,148,1,1,1,1,0,0,0,0,0,0
7.460373e-13,7.460373e-01,1,150,0,0,1,1,1,1,0,0,0,0
2.905901e-13,2.905901e-01,0,151,1,0,0,1,1,1,1,0,0,0
5.381953e-12,5.381953e+00,1,152,0,1,0,0,1,1,1,1,0,0
4.316933e-12,4.316933e+00,0,154,1,1,0,1,0,0,1,1,1,1
2.097244e-13,2.097244e-01,1,155,0,1,1,0,1,0,0,1,1,1
5.963004e-13,5.963004e-01,0,156,1,0,1,1,0,1,0,0,1,1
-8.538202e-14,-8.538202e-02,1,157,0,1,0,1,1,0,1,0,0,1
1.518724e-12,1.518724e+00,0,158,1,0,1,0,1,1,0,1,0,0
2.377737e-12,2.377737e+00,1,164,0,0,0,0,0,0,1,0,1,0
-9.379077e-13,-9.379077e-01,0,168,1,1,1,1,0,0,0,0,0,0
-7.726648e-13,-7.726648e-01,1,169,0,1,1,1,1,0,0,0,0,0
8.612589e-13,8.612589e-01,0,176,1,1,1,1,1,1,1,0,1,1
4.113865e-12,4.113865e+00,1,177,0,1,1,1,1,1,1,1,0,1
1.361939e-12,1.361939e+00,0,178,1,0,1,1,1,1,1,1,1,0
4.088786e-12,4.088786e+00,1,182,0,0,0,0,1,0,1,1,1,1
3.099294e-12,3.099294e+00,0,184,1,1,0,0,0,0,1,0,1,1
-2.224636e-12,-2.224636e+00,1,185,0,1,1,0,0,0,0,1,0,1
-6.780027e-14,-6.780027e-02,0,186,1,0,1,1,0,0,0,0,1,0
-1.285442e-13,-1.285442e-01,1,189,0,0,0,1,0,1,1,0,0,0
2.016218e-12,2.016218e+00,0,190,1,0,0,0,1,0,1,1,0,0
2.259988e-12,2.259988e+00,1,193,0,0,0,1,0,0,0,1,0,1
-4.258645e-12,-4.258645e+00,0,196,1,1,1,0,0,0,1,0,0,0
2.465391e-12,2.465391e+00,1,197,0,1,1,1,0,0,0,1,0,0
1.958624e-12,1.958624e+00,0,199,1,1,0,1,1,1,0,0,0,1
1.969733e-12,1.969733e+00,1,204,0,0,0,0,0,1,1,0,1,1
2.575517e-12,2.575517e+00,0,205,1,0,0,0,0,0,1,1,0,1
-7.777113e-13,-7.777113e-01,1,206,0,1,0,0,0,0,0,1,1,0
1.773157e-12,1.773157e+00,0,207,1,0,1,0,0,0,0,0,1,1
2.081211e-12,2.081211e+00,1,208,0,1,0,1,0,0,0,0,0,1
5.866933e-13,5.866933e-01,0,212,1,1,1,1,0,1,0,1,0,0
4.037555e-12,4.037555e+00,1,213,0,1,1,1,1,0,1,0,1,0
2.293090e-12,2.293090e+00,0,214,1,0,1,1,1,1,0,1,0,1
4.715324e-12,4.715324e+00,1,216,0,0,1,0,1,1,1,1,0,1
3.218100e-12,3.218100e+00,0,218,1,1,0,0,1,0,1,1,1,1
-1.461242e-13,-1.461242e-01,1,220,0,0,1,1,0,0,1,0,1,1
3.526445e-12,3.526445e+00,0,223,1,1,1,0,0,1,1,0,0,1
5.102313e-13,5.102313e-01,1,227,0,0,0,0,1,1,1,0,0,1
7.471188e-13,7.471188e-01,0,228,1,0,0,0,0,1,1,1,0,0
3.469158e-12,3.469158e+00,1,230,0,0,1,0,0,0,0,1,1,1
4.350854e-12,4.350854e+00,0,232,1,1,0,0,1,0,0,0,0,1
1.584765e-12,1.584765e+00,1,237,0,0,0,0,0,1,1,0,0,1
2.699424e-12,2.699424e+00,0,238,1,0,0,0,0,0,1,1,0,0
2.191118e-12,2.191118e+00,1,242,0,0,0,0,1,0,0,0,0,0
-4.566021e-13,-4.566021e-01,0,243,1,0,0,0,0,1,0,0,0,0
1.920028e-12,1.920028e+00,1,245,0,0,1,0,0,0,0,1,0,0
2.339051e-12,2.339051e+00,0,247,1,1,0,0,1,0,0,0,0,1
2.564941e-12,2.564941e+00,1,252,0,0,0,0,0,1,1,0,0,1
2.555087e-13,2.555087e-01,0,253,1,0,0,0,0,0,1,1,0,0
1.156155e-12,1.156155e+00,1,254,0,1,0,0,0,0,0,1,1,0
5.540861e-13,5.540861e-01,0,256,1,1,0,1,0,0,0,0,0,1
6.257028e-13,6.257028e-01,1,259,0,0,0,1,1,0,1,0,0,0
1.782294e-12,1.782294e+00,0,260,1,0,0,0,1,1,0,1,0,0
1.370242e-12,1.370242e+00,1,261,0,1,0,0,0,1,1,0,1,0
2.986285e-13,2.986285e-01,0,262,1,0,1,0,0,0,1,1,0,1
2.799582e-12,2.799582e+00,1,263,0,1,0,1,0,0,0,1,1,0
2.503244e-12,2.503244e+00,0,264,1,0,1,0,1,0,0,0,1,1
2.267548e-12,2.267548e+00,1,265,0,1,0,1,0,1,0,0,0,1
2.763560e-12,2.763560e+00,0,266,1,0,1,0,1,0,1,0,0,0
7.957987e-12,7.957987e+00,1,267,0,1,0,1,0,1,0,1,0,0
4.446347e-12,4.446347e+00,0,270,1,1,1,0,1,0,1,0,1,0
5.901786e-12,5.901786e+00,1,271,0,1,1,1,0,1,0,1,0,1
2.054856e-12,2.054856e+00,0,274,1,1,1,0,1,1,1,0,1,0
1.377967e-12,1.377967e+00,1,275,0,1,1,1,0,1,1,1,0,1
6.293754e-12,6.293754e+00,0,277,1,1,0,1,1,1,0,1,1,1
2.207643e-12,2.207643e+00,1,278,0,1,1,0,1,1,1,0,1,1
7.457718e-12,7.457718e+00,0,283,1,1,1,1,1,0,1,1,0,1
6.106701e-12,6.106701e+00,1,285,0,0,1,1,1,1,1,0,1,1
3.865950e-12,3.865950e+00,0,291,1,1,1,1,1,1,0,0,1,1
3.240561e-12,3.240561e+00,1,292,0,1,1,1,1,1,1,0,0,1
2.729745e-12,2.729745e+00,0,293,1,0,1,1,1,1,1,1,0,0
3.917267e-12,3.917267e+00,1,296,0,0,0,1,0,1,1,1,1,1
3.687640e-12,3.687640e+00,0,297,1,0,0,0,1,0,1,1,1,1
4.825350e-12,4.825350e+00,1,298,0,1,0,0,0,1,0,1,1,1
2.696579e-12,2.696579e+00,0,299,1,0,1,0,0,0,1,0,1,1
2.631884e-12,2.631884e+00,1,300,0,1,0,1,0,0,0,1,0,1
2.378534e-12,2.378534e+00,0,301,1,0,1,0,1,0,0,0,1,0
8.268838e-12,8.268838e+00,1,302,0,1,0,1,0,1,0,0,0,1
1.028890e-12,1.028890e+00,0,303,1,0,1,0,1,0,1,0,0,0
2.409320e-12,2.409320e+00,1,305,0,0,1,0,1,0,1,0,1,0
1.544795e-12,1.544795e+00,0,306,1,0,0,1,0,1,0,1,0,1
5.323468e-12,5.323468e+00,1,307,0,1,0,0,1,0,1,0,1,0
3.242396e-12,3.242396e+00,0,308,1,0,1,0,0,1,0,1,0,1
2.706192e-12,2.706192e+00,1,309,0,1,0,1,0,0,1,0,1,0
2.180907e-12,2.180907e+00,0,312,1,1,1,0,1,0,1,0,0,1
2.299959e-12,2.299959e+00,1,313,0,1,1,1,0,1,0,1,0,0
6.086117e-12,6.086117e+00,0,316,1,1,1,0,1,1,1,0,1,0
5.738990e-12,5.738990e+00,1,317,0,1,1,1,0,1,1,1,0,1
5.110717e-12,5.110717e+00,0,320,1,1,1,0,1,1,1,0,1,1
1.149263e-12,1.149263e+00,1,326,0,0,0,0,0,0,1,1,1,0
4.248904e-12,4.248904e+00,0,327,1,0,0,0,0,0,0,1,1,1
5.211483e-12,5.211483e+00,1,330,0,0,0,1,0,0,0,0,0,0
5.690944e-12,5.690944e+00,0,331,1,0,0,0,1,0,0,0,0,0
5.792819e-12,5.792819e+00,1,332,0,1,0,0,0,1,0,0,0,0
1.926936e-12,1.926936e+00,0,334,1,1,0,1,0,0,0,1,0,0
2.850018e-13,2.850018e-01,1,335,0,1,1,0,1,0,0,0,1,0
4.148902e-12,4.148902e+00,0,337,1,1,0,1,1,0,1,0,0,0
4.509521e-12,4.509521e+00,1,338,0,1,1,0,1,1,0,1,0,0
-1.760587e-12,-1.760587e+00,0,339,1,0,1,1,0,1,1,0,1,0
2.202017e-12,2.202017e+00,1,340,0,1,0,1,1,0,1,1,0,1
4.745828e-12,4.745828e+00,0,341,1,0,1,0,1,1,0,1,1,0
6.571678e-12,6.571678e+00,1,344,0,0,0,1,0,1,0,1,1,0
4.527646e-12,4.527646e+00,0,345,1,0,0,0,1,0,1,0,1,1
1.469226e-12,1.469226e+00,1,347,0,0,1,0,0,0,1,0,1,0
6.098115e-12,6.098115e+00,0,348,1,0,0,1,0,0,0,1,0,1
4.449115e-12,4.449115e+00,1,349,0,1,0,0,1,0,0,0,1,0
5.857321e-12,5.857321e+00,0,351,1,1,0,1,0,0,1,0,0,0
4.174532e-12,4.174532e+00,1,353,0,0,1,1,0,1,0,0,1,0
2.170939e-12,2.170939e+00,0,355,1,1,0,0,1,1,0,1,0,0
3.340028e-12,3.340028e+00,1,356,0,1,1,0,0,1,1,0,1,0
4.603681e-12,4.603681e+00,0,357,1,0,1,1,0,0,1,1,0,1
5.881793e-12,5.881793e+00,1,358,0,1,0,1,1,0,0,1,1,0
3.015338e-12,3.015338e+00,0,359,1,0,1,0,1,1,0,0,1,1
5.608653e-12,5.608653e+00,1,362,0,0,0,1,0,1,0,1,1,0
4.486041e-12,4.486041e+00,0,363,1,0,0,0,1,0,1,0,1,1
4.001279e-12,4.001279e+00,1,364,0,1,0,0,0,1,0,1,0,1
4.188778e-12,4.188778e+00,0,365,1,0,1,0,0,0,1,0,1,0
2.729620e-12,2.729620e+00,1,367,0,0,1,0,1,0,0,0,1,0
4.252494e-12,4.252494e+00,0,370,1,1,1,0,0,1,0,1,0,0
9.568700e-12,9.568700e+00,1,371,0,1,1,1,0,0,1,0,1,0
3.002979e-12,3.002979e+00,0,375,1,1,1,1,0,1,1,1,0,0
5.536505e-12,5.536505e+00,1,376,0,1,1,1,1,0,1,1,1,0
2.779251e-12,2.779251e+00,0,379,1,1,1,0,1,1,1,1,0,1
4.390128e-12,4.390128e+00,1,383,0,0,0,0,1,1,1,0,1,1
3.158555e-12,3.158555e+00,0,385,1,1,0,0,0,0,1,1,1,0
6.311782e-12,6.311782e+00,1,387,0,0,1,1,0,0,0,0,1,1
3.874393e-12,3.874393e+00,0,388,1,0,0,1,1,0,0,0,0,1
2.722853e-12,2.722853e+00,1,389,0,1,0,0,1,1,0,0,0,0
3.247671e-13,3.247671e-01,0,394,1,1,1,1,1,0,1,0,0,1
7.730327e-12,7.730327e+00,1,395,0,1,1,1,1,1,0,1,0,0
4.329239e-12,4.329239e+00,0,398,1,1,1,0,1,1,1,1,1,0
7.436988e-12,7.436988e+00,1,399,0,1,1,1,0,1,1,1,1,1
8.225402e-12,8.225402e+00,0,400,1,0,1,1,1,0,1,1,1,1
3.179149e-12,3.179149e+00,1,403,0,0,0,1,0,1,1,1,0,1
4.891479e-12,4.891479e+00,0,405,1,1,0,0,0,1,0,1,1,1
4.285997e-12,4.285997e+00,1,406,0,1,1,0,0,0,1,0,1,1
4.490843e-12,4.490843e+00,0,407,1,0,1,1,0,0,0,1,0,1
9.401033e-12,9.401033e+00,1,410,0,0,0,1,0,1,1,0,0,0
4.924731e-12,4.924731e+00,0,414,1,1,1,1,0,0,0,1,0,1
4.588472e-12,4.588472e+00,1,415,0,1,1,1,1,0,0,0,1,0
5.188911e-12,5.188911e+00,0,416,1,0,1,1,1,1,0,0,0,1
4.981117e-12,4.981117e+00,1,418,0,0,1,0,1,1,1,1,0,0
4.169522e-12,4.169522e+00,0,419,1,0,0,1,0,1,1,1,1,0
6.581705e-12,6.581705e+00,1,421,0,0,1,0,0,1,0,1,1,1
2.152570e-12,2.152570e+00,0,422,1,0,0,1,0,0,1,0,1,1
4.475205e-12,4.475205e+00,1,423,0,1,0,0,1,0,0,1,0,1
1.149189e-12,1.149189e+00,0,424,1,0,1,0,0,1,0,0,1,0
6.200424e-12,6.200424e+00,1,425,0,1,0,1,0,0,1,0,0,1
8.505633e-12,8.505633e+00,0,428,1,1,1,0,1,0,1,0,0,1
3.927560e-12,3.927560e+00,1,429,0,1,1,1,0,1,0,1,0,0
6.586897e-12,6.586897e+00,0,430,1,0,1,1,1,0,1,0,1,0
4.276614e-12,4.276614e+00,1,432,0,0,1,0,1,1,1,0,1,0
7.192749e-12,7.192749e+00,0,433,1,0,0,1,0,1,1,1,0,1
