TIE_Seconds,TIE_Picoseconds,Bit,Edge_Index,Bit_Prev_1,Bit_Prev_2,Bit_Prev_3,Bit_Prev_4,Bit_Prev_5,Bit_Prev_6,Bit_Prev_7,Bit_Prev_8,Bit_Prev_9,Bit_Prev_10
7.811747e-13,7.811747e-01,1,1,0,0,0,0,0,0,0,0,0,0
-1.911779e-12,-1.911779e+00,0,2,1,0,0,0,0,0,0,0,0,0
1.759775e-12,1.759775e+00,1,5,0,0,0,1,0,0,0,0,0,0
9.236959e-13,9.236959e-01,0,6,1,0,0,0,1,0,0,0,0,0
-5.470880e-12,-5.470880e+00,1,9,0,0,0,1,0,0,0,1,0,0
6.389828e-12,6.389828e+00,0,10,1,0,0,0,1,0,0,0,1,0
-2.063536e-12,-2.063536e+00,1,14,0,0,0,0,1,0,0,0,1,0
9.373242e-13,9.373242e-01,0,15,1,0,0,0,0,1,0,0,0,1
-4.014579e-13,-4.014579e-01,1,16,0,1,0,0,0,0,1,0,0,0
1.654383e-13,1.654383e-01,0,19,1,1,1,0,1,0,0,0,0,1
-7.441917e-13,-7.441917e-01,1,20,0,1,1,1,0,1,0,0,0,0
2.452117e-12,2.452117e+00,0,21,1,0,1,1,1,0,1,0,0,0
-2.363022e-12,-2.363022e+00,1,22,0,1,0,1,1,1,0,1,0,0
1.574530e-12,1.574530e+00,0,30,1,1,1,1,1,1,1,1,0,1
-3.319278e-12,-3.319278e+00,1,32,0,0,1,1,1,1,1,1,1,1
-2.982098e-13,-2.982098e-01,0,35,1,1,1,0,0,1,1,1,1,1
-2.265174e-12,-2.265174e+00,1,36,0,1,1,1,0,0,1,1,1,1
9.350930e-13,9.350930e-01,0,37,1,0,1,1,1,0,0,1,1,1
1.194106e-12,1.194106e+00,1,42,0,0,0,0,0,1,0,1,1,1
5.612131e-13,5.612131e-01,0,47,1,1,1,1,1,0,0,0,0,0
-2.806644e-14,-2.806644e-02,1,48,0,1,1,1,1,1,0,0,0,0
-1.017940e-12,-1.017940e+00,0,50,1,1,0,1,1,1,1,1,0,0
2.413228e-13,2.413228e-01,1,51,0,1,1,0,1,1,1,1,1,0
-2.835755e-12,-2.835755e+00,0,52,1,0,1,1,0,1,1,1,1,1
5.664302e-12,5.664302e+00,1,53,0,1,0,1,1,0,1,1,1,1
-2.080585e-12,-2.080585e+00,0,54,1,0,1,0,1,1,0,1,1,1
-2.874597e-13,-2.874597e-01,1,55,0,1,0,1,0,1,1,0,1,1
1.550097e-13,1.550097e-01,0,57,1,1,0,1,0,1,0,1,1,0
-3.806273e-13,-3.806273e-01,1,65,0,0,0,0,0,0,0,0,1,1
8.691410e-14,8.691410e-02,0,67,1,1,0,0,0,0,0,0,0,0
-3.186597e-12,-3.186597e+00,1,68,0,1,1,0,0,0,0,0,0,0
-5.557212e-13,-5.557212e-01,0,72,1,1,1,1,0,1,1,0,0,0
-1.362547e-12,-1.362547e+00,1,73,0,1,1,1,1,0,1,1,0,0
3.214899e-13,3.214899e-01,0,74,1,0,1,1,1,1,0,1,1,0
3.574806e-12,3.574806e+00,1,75,0,1,0,1,1,1,1,0,1,1
3.302540e-12,3.302540e+00,0,78,1,1,1,0,1,0,1,1,1,1
-3.862640e-13,-3.862640e-01,1,79,0,1,1,1,0,1,0,1,1,1
-5.496679e-12,-5.496679e+00,0,80,1,0,1,1,1,0,1,0,1,1
1.174496e-12,1.174496e+00,1,81,0,1,0,1,1,1,0,1,0,1
-1.225815e-12,-1.225815e+00,0,82,1,0,1,0,1,1,1,0,1,0
-1.355784e-12,-1.355784e+00,1,83,0,1,0,1,0,1,1,1,0,1
3.603351e-14,3.603351e-02,0,84,1,0,1,0,1,0,1,1,1,0
9.402931e-13,9.402931e-01,1,86,0,0,1,0,1,0,1,0,1,1
9.506824e-13,9.506824e-01,0,87,1,0,0,1,0,1,0,1,0,1
-4.927266e-13,-4.927266e-01,1,88,0,1,0,0,1,0,1,0,1,0
-1.680635e-12,-1.680635e+00,0,99,1,1,1,1,1,1,1,1,1,1
-7.348829e-13,-7.348829e-01,1,101,0,0,1,1,1,1,1,1,1,1
-1.829968e-12,-1.829968e+00,0,109,1,1,1,1,1,1,1,1,0,0
1.877878e-12,1.877878e+00,1,110,0,1,1,1,1,1,1,1,1,0
-2.069051e-12,-2.069051e+00,0,111,1,0,1,1,1,1,1,1,1,1
