TIE_Seconds,TIE_Picoseconds,Bit,Edge_Index,Bit_Prev_1,Bit_Prev_2,Bit_Prev_3,Bit_Prev_4,Bit_Prev_5,Bit_Prev_6,Bit_Prev_7,Bit_Prev_8,Bit_Prev_9,Bit_Prev_10
2.651159e-12,2.651159e+00,1,1,0,0,0,0,0,0,0,0,0,0
-2.390136e-12,-2.390136e+00,0,6,1,1,1,1,1,0,0,0,0,0
-1.297771e-13,-1.297771e-01,1,8,0,0,1,1,1,1,1,0,0,0
1.082523e-12,1.082523e+00,0,10,1,1,0,0,1,1,1,1,1,0
3.207255e-12,3.207255e+00,1,12,0,0,1,1,0,0,1,1,1,1
5.581502e-13,5.581502e-01,0,14,1,1,0,0,1,1,0,0,1,1
-2.935811e-12,-2.935811e+00,1,15,0,1,1,0,0,1,1,0,0,1
-6.289487e-12,-6.289487e+00,0,20,1,1,1,1,1,0,1,1,0,0
-1.747226e-12,-1.747226e+00,1,21,0,1,1,1,1,1,0,1,1,0
-1.164502e-12,-1.164502e+00,0,23,1,1,0,1,1,1,1,1,0,1
1.705148e-12,1.705148e+00,1,24,0,1,1,0,1,1,1,1,1,0
3.056623e-14,3.056623e-02,0,27,1,1,1,0,1,1,0,1,1,1
-6.220152e-13,-6.220152e-01,1,29,0,0,1,1,1,0,1,1,0,1
-4.983574e-13,-4.983574e-01,0,30,1,0,0,1,1,1,0,1,1,0
1.616776e-12,1.616776e+00,1,31,0,1,0,0,1,1,1,0,1,1
-2.827814e-12,-2.827814e+00,0,34,1,1,1,0,1,0,0,1,1,1
-7.664856e-13,-7.664856e-01,1,37,0,0,0,1,1,1,0,1,0,0
1.630645e-12,1.630645e+00,0,39,1,1,0,0,0,1,1,1,0,1
-4.509572e-12,-4.509572e+00,1,41,0,0,1,1,0,0,0,1,1,1
-5.409499e-12,-5.409499e+00,0,43,1,1,0,0,1,1,0,0,0,1
2.251417e-12,2.251417e+00,1,49,0,0,0,0,0,0,1,1,0,0
1.971497e-12,1.971497e+00,0,50,1,0,0,0,0,0,0,1,1,0
2.302438e-12,2.302438e+00,1,52,0,0,1,0,0,0,0,0,0,1
1.953968e-12,1.953968e+00,0,53,1,0,0,1,0,0,0,0,0,0
2.953928e-12,2.953928e+00,1,56,0,0,0,1,0,0,1,0,0,0
6.637444e-13,6.637444e-01,0,59,1,1,1,0,0,0,1,0,0,1
-2.282297e-12,-2.282297e+00,1,61,0,0,1,1,1,0,0,0,1,0
-1.907385e-12,-1.907385e+00,0,63,1,1,0,0,1,1,1,0,0,0
8.413350e-13,8.413350e-01,1,64,0,1,1,0,0,1,1,1,0,0
1.980142e-12,1.980142e+00,0,65,1,0,1,1,0,0,1,1,1,0
1.441813e-12,1.441813e+00,1,66,0,1,0,1,1,0,0,1,1,1
-8.604544e-16,-8.604544e-04,0,67,1,0,1,0,1,1,0,0,1,1
1.153171e-12,1.153171e+00,1,68,0,1,0,1,0,1,1,0,0,1
1.867791e-12,1.867791e+00,0,69,1,0,1,0,1,0,1,1,0,0
2.138064e-12,2.138064e+00,1,72,0,0,0,1,0,1,0,1,0,1
1.529209e-14,1.529209e-02,0,73,1,0,0,0,1,0,1,0,1,0
-2.159637e-12,-2.159637e+00,1,75,0,0,1,0,0,0,1,0,1,0
-3.553102e-12,-3.553102e+00,0,77,1,1,0,0,1,0,0,0,1,0
-1.116675e-12,-1.116675e+00,1,78,0,1,1,0,0,1,0,0,0,1
8.064265e-13,8.064265e-01,0,81,1,1,1,0,1,1,0,0,1,0
-5.678801e-13,-5.678801e-01,1,83,0,0,1,1,1,0,1,1,0,0
-3.699900e-12,-3.699900e+00,0,91,1,1,1,1,1,1,1,1,0,0
2.216908e-12,2.216908e+00,1,93,0,0,1,1,1,1,1,1,1,1
3.256641e-12,3.256641e+00,0,96,1,1,1,0,0,1,1,1,1,1
3.523621e-12,3.523621e+00,1,99,0,0,0,1,1,1,0,0,1,1
1.152833e-12,1.152833e+00,0,101,1,1,0,0,0,1,1,1,0,0
4.193079e-12,4.193079e+00,1,102,0,1,1,0,0,0,1,1,1,0
-1.186200e-12,-1.186200e+00,0,105,1,1,1,0,1,1,0,0,0,1
4.134307e-13,4.134307e-01,1,112,0,0,0,0,0,0,0,1,1,1
-1.309184e-12,-1.309184e+00,0,116,1,1,1,1,0,0,0,0,0,0
-1.905227e-12,-1.905227e+00,1,118,0,0,1,1,1,1,0,0,0,0
5.808941e-13,5.808941e-01,0,119,1,0,0,1,1,1,1,0,0,0
-3.191319e-13,-3.191319e-01,1,121,0,0,1,0,0,1,1,1,1,0
-2.119972e-12,-2.119972e+00,0,122,1,0,0,1,0,0,1,1,1,1
8.731495e-13,8.731495e-01,1,125,0,0,0,1,0,0,1,0,0,1
-6.664282e-13,-6.664282e-01,0,126,1,0,0,0,1,0,0,1,0,0
1.615640e-12,1.615640e+00,1,127,0,1,0,0,0,1,0,0,1,0
-2.982596e-12,-2.982596e+00,0,129,1,1,0,1,0,0,0,1,0,0
-1.143021e-12,-1.143021e+00,1,135,0,0,0,0,0,0,1,1,0,1
2.313499e-12,2.313499e+00,0,137,1,1,0,0,0,0,0,0,1,1
1.516437e-12,1.516437e+00,1,144,0,0,0,0,0,0,0,1,1,0
5.051296e-13,5.051296e-01,0,148,1,1,1,1,0,0,0,0,0,0
-6.515045e-13,-6.515045e-01,1,150,0,0,1,1,1,1,0,0,0,0
-1.116051e-12,-1.116051e+00,0,151,1,0,0,1,1,1,1,0,0,0
3.966216e-12,3.966216e+00,1,152,0,1,0,0,1,1,1,1,0,0
2.883018e-12,2.883018e+00,0,154,1,1,0,1,0,0,1,1,1,1
-1.233273e-12,-1.233273e+00,1,155,0,1,1,0,1,0,0,1,1,1
-8.557746e-13,-8.557746e-01,0,156,1,0,1,1,0,1,0,0,1,1
-1.546530e-12,-1.546530e+00,1,157,0,1,0,1,1,0,1,0,0,1
4.850678e-14,4.850678e-02,0,158,1,0,1,0,1,1,0,1,0,0
8.532013e-13,8.532013e-01,1,164,0,0,0,0,0,0,1,0,1,0
-2.498562e-12,-2.498562e+00,0,168,1,1,1,1,0,0,0,0,0,0
-2.342337e-12,-2.342337e+00,1,169,0,1,1,1,1,0,0,0,0,0
-7.714017e-13,-7.714017e-01,0,176,1,1,1,1,1,1,1,0,1,1
2.472226e-12,2.472226e+00,1,177,0,1,1,1,1,1,1,1,0,1
-2.886732e-13,-2.886732e-01,0,178,1,0,1,1,1,1,1,1,1,0
2.402331e-12,2.402331e+00,1,182,0,0,0,0,1,0,1,1,1,1
1.394948e-12,1.394948e+00,0,184,1,1,0,0,0,0,1,0,1,1
-3.937920e-12,-3.937920e+00,1,185,0,1,1,0,0,0,0,1,0,1
-1.790016e-12,-1.790016e+00,0,186,1,0,1,1,0,0,0,0,1,0
-1.877525e-12,-1.877525e+00,1,189,0,0,0,1,0,1,1,0,0,0
2.583265e-13,2.583265e-01,0,190,1,0,0,0,1,0,1,1,0,0
4.753966e-13,4.753966e-01,1,193,0,0,0,1,0,0,0,1,0,1
-6.069887e-12,-6.069887e+00,0,196,1,1,1,0,0,0,1,0,0,0
6.452759e-13,6.452759e-01,1,197,0,1,1,1,0,0,0,1,0,0
1.207811e-13,1.207811e-01,0,199,1,1,0,1,1,1,0,0,0,1
8.766856e-14,8.766856e-02,1,204,0,0,0,0,0,1,1,0,1,1
6.846258e-13,6.846258e-01,0,205,1,0,0,0,0,0,1,1,0,1
-2.677424e-12,-2.677424e+00,1,206,0,1,0,0,0,0,0,1,1,0
-1.353710e-13,-1.353710e-01,0,207,1,0,1,0,0,0,0,0,1,1
1.638736e-13,1.638736e-01,1,208,0,1,0,1,0,0,0,0,0,1
-1.365823e-12,-1.365823e+00,0,212,1,1,1,1,0,1,0,1,0,0
2.076259e-12,2.076259e+00,1,213,0,1,1,1,1,0,1,0,1,0
3.230205e-13,3.230205e-01,0,214,1,0,1,1,1,1,0,1,0,1
2.727725e-12,2.727725e+00,1,216,0,0,1,0,1,1,1,1,0,1
1.212996e-12,1.212996e+00,0,218,1,1,0,0,1,0,1,1,1,1
-2.168708e-12,-2.168708e+00,1,220,0,0,1,1,0,0,1,0,1,1
1.477687e-12,1.477687e+00,0,223,1,1,1,0,0,1,1,0,0,1
-1.573336e-12,-1.573336e+00,1,227,0,0,0,0,1,1,1,0,0,1
-1.345136e-12,-1.345136e+00,0,228,1,0,0,0,0,1,1,1,0,0
1.359550e-12,1.359550e+00,1,230,0,0,1,0,0,0,0,1,1,1
2.223918e-12,2.223918e+00,0,232,1,1,0,0,1,0,0,0,0,1
-5.853753e-13,-5.853753e-01,1,237,0,0,0,0,0,1,1,0,0,1
5.206625e-13,5.206625e-01,0,238,1,0,0,0,0,0,1,1,0,0
-2.206018e-14,-2.206018e-02,1,242,0,0,0,0,1,0,0,0,0,0
-2.678367e-12,-2.678367e+00,0,243,1,0,0,0,0,1,0,0,0,0
-3.188908e-13,-3.188908e-01,1,245,0,0,1,0,0,0,0,1,0,0
8.300580e-14,8.300580e-02,0,247,1,1,0,0,1,0,0,0,0,1
2.662018e-13,2.662018e-01,1,252,0,0,0,0,0,1,1,0,0,1
-2.051748e-12,-2.051748e+00,0,253,1,0,0,0,0,0,1,1,0,0
-1.159612e-12,-1.159612e+00,1,254,0,1,0,0,0,0,0,1,1,0
-1.778681e-12,-1.778681e+00,0,256,1,1,0,1,0,0,0,0,0,1
-1.732509e-12,-1.732509e+00,1,259,0,0,0,1,1,0,1,0,0,0
-5.843854e-13,-5.843854e-01,0,260,1,0,0,0,1,1,0,1,0,0
-1.004898e-12,-1.004898e+00,1,261,0,1,0,0,0,1,1,0,1,0
-2.084964e-12,-2.084964e+00,0,262,1,0,1,0,0,0,1,1,0,1
4.075446e-13,4.075446e-01,1,263,0,1,0,1,0,0,0,1,1,0
1.027683e-13,1.027683e-01,0,264,1,0,1,0,1,0,0,0,1,1
-1.413581e-13,-1.413581e-01,1,265,0,1,0,1,0,1,0,0,0,1
3.462302e-13,3.462302e-01,0,266,1,0,1,0,1,0,1,0,0,0
5.532242e-12,5.532242e+00,1,267,0,1,0,1,0,1,0,1,0,0
1.995399e-12,1.995399e+00,0,270,1,1,1,0,1,0,1,0,1,0
3.442452e-12,3.442452e+00,1,271,0,1,1,1,0,1,0,1,0,1
-4.295895e-13,-4.295895e-01,0,274,1,1,1,0,1,1,1,0,1,0
-1.114833e-12,-1.114833e+00,1,275,0,1,1,1,0,1,1,1,0,1
3.784266e-12,3.784266e+00,0,277,1,1,0,1,1,1,0,1,1,1
-3.101770e-13,-3.101770e-01,1,278,0,1,1,0,1,1,1,0,1,1
4.898354e-12,4.898354e+00,0,283,1,1,1,1,1,0,1,1,0,1
3.530775e-12,3.530775e+00,1,285,0,0,1,1,1,1,1,0,1,1
1.240528e-12,1.240528e+00,0,291,1,1,1,1,1,1,0,0,1,1
6.069181e-13,6.069181e-01,1,292,0,1,1,1,1,1,1,0,0,1
8.788909e-14,8.788909e-02,0,293,1,0,1,1,1,1,1,1,0,0
1.250822e-12,1.250822e+00,1,296,0,0,0,1,0,1,1,1,1,1
1.013014e-12,1.013014e+00,0,297,1,0,0,0,1,0,1,1,1,1
2.142553e-12,2.142553e+00,1,298,0,1,0,0,0,1,0,1,1,1
5.617583e-15,5.617583e-03,0,299,1,0,1,0,0,0,1,0,1,1
-6.723236e-14,-6.723236e-02,1,300,0,1,0,1,0,0,0,1,0,1
-3.287295e-13,-3.287295e-01,0,301,1,0,1,0,1,0,0,0,1,0
5.553436e-12,5.553436e+00,1,302,0,1,0,1,0,1,0,0,0,1
-1.694643e-12,-1.694643e+00,0,303,1,0,1,0,1,0,1,0,0,0
-3.304475e-13,-3.304475e-01,1,305,0,0,1,0,1,0,1,0,1,0
-1.203078e-12,-1.203078e+00,0,306,1,0,0,1,0,1,0,1,0,1
2.567499e-12,2.567499e+00,1,307,0,1,0,0,1,0,1,0,1,0
4.783389e-13,4.783389e-01,0,308,1,0,1,0,0,1,0,1,0,1
-6.594499e-14,-6.594499e-02,1,309,0,1,0,1,0,0,1,0,1,0
-6.154163e-13,-6.154163e-01,0,312,1,1,1,0,1,0,1,0,0,1
