Freq_Hz,Freq_MHz,Error_SBL,Error_SBL_Only,Error_LASSO,Error_LS,Time_SBL
10000.0,0.01,5.6640625,6.586553573608398,7.9352006912231445,13.247347116470337,300.37061953544617
100000.0,0.1,1.6941356658935547,1.1179428100585938,0.5691070556640625,14.463366627693176,160.99533247947693
500000.0,0.5,1.36993408203125,0.8975696563720703,1.8917522430419922,14.572448134422302,28.550436973571777
1000000.0,1.0,1.6963672637939453,1.181793212890625,1.1885910034179688,14.317318141460419,27.258125066757202
5000000.0,5.0,2.24267578125,1.4365596771240234,6.635425567626953,14.676706999540329,48.9082465171814
10000000.0,10.0,1.3474140167236328,0.8271808624267578,1.8121461868286133,14.585626900196075,36.62029552459717
15000000.0,15.0,2.475004196166992,1.4326248168945312,7.262688159942627,14.727417767047882,44.69441747665405
