TIE_Seconds,TIE_Picoseconds,Bit,Edge_Index,Bit_Prev_1,Bit_Prev_2,Bit_Prev_3,Bit_Prev_4,Bit_Prev_5,Bit_Prev_6,Bit_Prev_7,Bit_Prev_8,Bit_Prev_9,Bit_Prev_10
1.236011e-12,1.236011e+00,0,1,1,1,1,1,1,1,1,1,1,1
5.334379e-13,5.334379e-01,1,2,0,1,1,1,1,1,1,1,1,1
1.438413e-12,1.438413e+00,0,3,1,0,1,1,1,1,1,1,1,1
3.516741e-12,3.516741e+00,1,5,0,0,1,0,1,1,1,1,1,1
-3.032431e-12,-3.032431e+00,0,9,1,1,1,1,0,0,1,0,1,1
-4.255694e-13,-4.255694e-01,1,10,0,1,1,1,1,0,0,1,0,1
-3.032906e-12,-3.032906e+00,0,11,1,0,1,1,1,1,0,0,1,0
-1.374979e-12,-1.374979e+00,1,12,0,1,0,1,1,1,1,0,0,1
-9.957859e-13,-9.957859e-01,0,14,1,1,0,1,0,1,1,1,1,0
-1.696792e-12,-1.696792e+00,1,15,0,1,1,0,1,0,1,1,1,1
-2.355298e-12,-2.355298e+00,0,17,1,1,0,1,1,0,1,0,1,1
2.727908e-12,2.727908e+00,1,19,0,0,1,1,0,1,1,0,1,0
8.751468e-13,8.751468e-01,0,20,1,0,0,1,1,0,1,1,0,1
-1.596700e-12,-1.596700e+00,1,22,0,0,1,0,0,1,1,0,1,1
-6.440782e-15,-6.440782e-03,0,23,1,0,0,1,0,0,1,1,0,1
-1.555856e-12,-1.555856e+00,1,28,0,0,0,0,0,1,0,0,1,0
-1.126361e-12,-1.126361e+00,0,29,1,0,0,0,0,0,1,0,0,1
-4.344756e-13,-4.344756e-01,1,38,0,0,0,0,0,0,0,0,0,1
-2.343705e-12,-2.343705e+00,0,39,1,0,0,0,0,0,0,0,0,0
-1.429596e-12,-1.429596e+00,1,41,0,0,1,0,0,0,0,0,0,0
3.111766e-12,3.111766e+00,0,45,1,1,1,1,0,0,1,0,0,0
3.573738e-12,3.573738e+00,1,48,0,0,0,1,1,1,1,0,0,1
2.478528e-12,2.478528e+00,0,49,1,0,0,0,1,1,1,1,0,0
-2.297698e-12,-2.297698e+00,1,51,0,0,1,0,0,0,1,1,1,1
-1.222970e-12,-1.222970e+00,0,57,1,1,1,1,1,1,0,0,1,0
-1.260678e-12,-1.260678e+00,1,61,0,0,0,0,1,1,1,1,1,1
-7.938962e-13,-7.938962e-01,0,62,1,0,0,0,0,1,1,1,1,1
-5.808468e-13,-5.808468e-01,1,63,0,1,0,0,0,0,1,1,1,1
-3.949166e-12,-3.949166e+00,0,64,1,0,1,0,0,0,0,1,1,1
2.561300e-12,2.561300e+00,1,65,0,1,0,1,0,0,0,0,1,1
-3.340686e-12,-3.340686e+00,0,68,1,1,1,0,1,0,1,0,0,0
2.931921e-13,2.931921e-01,1,70,0,0,1,1,1,0,1,0,1,0
-2.351354e-12,-2.351354e+00,0,72,1,1,0,0,1,1,1,0,1,0
-1.319043e-12,-1.319043e+00,1,74,0,0,1,1,0,0,1,1,1,0
-7.302747e-13,-7.302747e-01,0,75,1,0,0,1,1,0,0,1,1,1
1.859720e-12,1.859720e+00,1,78,0,0,0,1,0,0,1,1,0,0
-8.464086e-13,-8.464086e-01,0,79,1,0,0,0,1,0,0,1,1,0
4.837090e-12,4.837090e+00,1,82,0,0,0,1,0,0,0,1,0,0
-1.129859e-12,-1.129859e+00,0,83,1,0,0,0,1,0,0,0,1,0
-1.454832e-12,-1.454832e+00,1,88,0,0,0,0,0,1,0,0,0,1
-4.522714e-12,-4.522714e+00,0,89,1,0,0,0,0,0,1,0,0,0
1.423591e-12,1.423591e+00,1,91,0,0,1,0,0,0,0,0,1,0
1.972914e-12,1.972914e+00,0,93,1,1,0,0,1,0,0,0,0,0
