TIE_Seconds,TIE_Picoseconds,Bit,Edge_Index,Bit_Prev_1,Bit_Prev_2,Bit_Prev_3,Bit_Prev_4,Bit_Prev_5,Bit_Prev_6,Bit_Prev_7,Bit_Prev_8,Bit_Prev_9,Bit_Prev_10
2.649038e-12,2.649038e+00,1,1,0,0,0,0,0,0,0,0,0,0
-2.402860e-12,-2.402860e+00,0,6,1,1,1,1,1,0,0,0,0,0
-1.467417e-13,-1.467417e-01,1,8,0,0,1,1,1,1,1,0,0,0
1.061317e-12,1.061317e+00,0,10,1,1,0,0,1,1,1,1,1,0
3.181809e-12,3.181809e+00,1,12,0,0,1,1,0,0,1,1,1,1
5.284623e-13,5.284623e-01,0,14,1,1,0,0,1,1,0,0,1,1
-2.967619e-12,-2.967619e+00,1,15,0,1,1,0,0,1,1,0,0,1
-6.331898e-12,-6.331898e+00,0,20,1,1,1,1,1,0,1,1,0,0
-1.791758e-12,-1.791758e+00,1,21,0,1,1,1,1,1,0,1,1,0
-1.213275e-12,-1.213275e+00,0,23,1,1,0,1,1,1,1,1,0,1
1.654255e-12,1.654255e+00,1,24,0,1,1,0,1,1,1,1,1,0
-2.668853e-14,-2.668853e-02,0,27,1,1,1,0,1,1,0,1,1,1
-6.835110e-13,-6.835110e-01,1,29,0,0,1,1,1,0,1,1,0,1
-5.619736e-13,-5.619736e-01,0,30,1,0,0,1,1,1,0,1,1,0
1.551039e-12,1.551039e+00,1,31,0,1,0,0,1,1,1,0,1,1
-2.899912e-12,-2.899912e+00,0,34,1,1,1,0,1,0,0,1,1,1
-8.449450e-13,-8.449450e-01,1,37,0,0,0,1,1,1,0,1,0,0
1.547945e-12,1.547945e+00,0,39,1,1,0,0,0,1,1,1,0,1
-4.596513e-12,-4.596513e+00,1,41,0,0,1,1,0,0,0,1,1,1
-5.500681e-12,-5.500681e+00,0,43,1,1,0,0,1,1,0,0,0,1
2.147514e-12,2.147514e+00,1,49,0,0,0,0,0,0,1,1,0,0
1.865473e-12,1.865473e+00,0,50,1,0,0,0,0,0,0,1,1,0
2.192173e-12,2.192173e+00,1,52,0,0,1,0,0,0,0,0,0,1
1.841583e-12,1.841583e+00,0,53,1,0,0,1,0,0,0,0,0,0
2.835183e-12,2.835183e+00,1,56,0,0,0,1,0,0,1,0,0,0
5.386384e-13,5.386384e-01,0,59,1,1,1,0,0,0,1,0,0,1
