TIE_Seconds,TIE_Picoseconds,Bit,Edge_Index,Bit_Prev_1,Bit_Prev_2,Bit_Prev_3,Bit_Prev_4,Bit_Prev_5,Bit_Prev_6,Bit_Prev_7,Bit_Prev_8,Bit_Prev_9,Bit_Prev_10
7.927201e-13,7.927201e-01,1,1,0,0,0,0,0,0,0,0,0,0
-1.888689e-12,-1.888689e+00,0,2,1,0,0,0,0,0,0,0,0,0
1.817501e-12,1.817501e+00,1,5,0,0,0,1,0,0,0,0,0,0
9.929670e-13,9.929670e-01,0,6,1,0,0,0,1,0,0,0,0,0
-5.366975e-12,-5.366975e+00,1,9,0,0,0,1,0,0,0,1,0,0
6.505277e-12,6.505277e+00,0,10,1,0,0,0,1,0,0,0,1,0
-1.901914e-12,-1.901914e+00,1,14,0,0,0,0,1,0,0,0,1,0
1.110488e-12,1.110488e+00,0,15,1,0,0,0,0,1,0,0,0,1
-2.167521e-13,-2.167521e-01,1,16,0,1,0,0,0,0,1,0,0,0
3.847667e-13,3.847667e-01,0,19,1,1,1,0,1,0,0,0,0,1
-5.133234e-13,-5.133234e-01,1,20,0,1,1,1,0,1,0,0,0,0
2.694525e-12,2.694525e+00,0,21,1,0,1,1,1,0,1,0,0,0
-2.109075e-12,-2.109075e+00,1,22,0,1,0,1,1,1,0,1,0,0
1.920760e-12,1.920760e+00,0,30,1,1,1,1,1,1,1,1,0,1
-2.949986e-12,-2.949986e+00,1,32,0,0,1,1,1,1,1,1,1,1
1.056698e-13,1.056698e-01,0,35,1,1,1,0,0,1,1,1,1,1
-1.849767e-12,-1.849767e+00,1,36,0,1,1,1,0,0,1,1,1,1
1.362026e-12,1.362026e+00,0,37,1,0,1,1,1,0,0,1,1,1
1.678652e-12,1.678652e+00,1,42,0,0,0,0,0,1,0,1,1,1
1.103342e-12,1.103342e+00,0,47,1,1,1,1,1,0,0,0,0,0
5.255749e-13,5.255749e-01,1,48,0,1,1,1,1,1,0,0,0,0
-4.412778e-13,-4.412778e-01,0,50,1,1,0,1,1,1,1,1,0,0
8.294933e-13,8.294933e-01,1,51,0,1,1,0,1,1,1,1,1,0
-2.236078e-12,-2.236078e+00,0,52,1,0,1,1,0,1,1,1,1,1
6.275485e-12,6.275485e+00,1,53,0,1,0,1,1,0,1,1,1,1
-1.457898e-12,-1.457898e+00,0,54,1,0,1,0,1,1,0,1,1,1
3.467289e-13,3.467289e-01,1,55,0,1,0,1,0,1,1,0,1,1
8.121980e-13,8.121980e-01,0,57,1,1,0,1,0,1,0,1,1,0
3.684909e-13,3.684909e-01,1,65,0,0,0,0,0,0,0,0,1,1
8.589965e-13,8.589965e-01,0,67,1,1,0,0,0,0,0,0,0,0
-2.403035e-12,-2.403035e+00,1,68,0,1,1,0,0,0,0,0,0,0
2.737371e-13,2.737371e-01,0,72,1,1,1,1,0,1,1,0,0,0
-5.216201e-13,-5.216201e-01,1,73,0,1,1,1,1,0,1,1,0,0
1.173884e-12,1.173884e+00,0,74,1,0,1,1,1,1,0,1,1,0
4.438665e-12,4.438665e+00,1,75,0,1,0,1,1,1,1,0,1,1
4.200780e-12,4.200780e+00,0,78,1,1,1,0,1,0,1,1,1,1
5.234321e-13,5.234321e-01,1,79,0,1,1,1,0,1,0,1,1,1
-4.575529e-12,-4.575529e+00,0,80,1,0,1,1,1,0,1,0,1,1
2.107097e-12,2.107097e+00,1,81,0,1,0,1,1,1,0,1,0,1
-2.817645e-13,-2.817645e-01,0,82,1,0,1,0,1,1,1,0,1,0
-4.002879e-13,-4.002879e-01,1,83,0,1,0,1,0,1,1,1,0,1
1.002974e-12,1.002974e+00,0,84,1,0,1,0,1,0,1,1,1,0
1.930115e-12,1.930115e+00,1,86,0,0,1,0,1,0,1,0,1,1
1.951941e-12,1.951941e+00,0,87,1,0,0,1,0,1,0,1,0,1
5.199661e-13,5.199661e-01,1,88,0,1,0,0,1,0,1,0,1,0
-5.423398e-13,-5.423398e-01,0,99,1,1,1,1,1,1,1,1,1,1
4.262126e-13,4.262126e-01,1,101,0,0,1,1,1,1,1,1,1,1
-5.777894e-13,-5.777894e-01,0,109,1,1,1,1,1,1,1,1,0,0
